Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-11-19 08:00:00,143.75,143.75,143.75,143.75,6000.0
2019-11-19 09:00:00,149.6,150.65,149.55,149.95,473318.0
2019-11-19 10:00:00,149.95,150.25,149.8,150.1,375543.0
2019-11-19 11:00:00,150.1,150.2,149.7,149.75,209790.0
2019-11-19 12:00:00,149.7,149.75,149.35,149.55,153719.0
2019-11-19 13:00:00,149.6,149.6,149.25,149.6,220840.0
2019-11-19 14:00:00,149.55,149.6,149.3,149.4,124549.0
2019-11-19 15:00:00,149.45,149.7,148.65,148.65,283695.0
2019-11-19 16:00:00,148.65,149.3,148.0,148.15,452399.0
2019-11-19 17:00:00,148.15,148.35,147.85,148.05,1305103.0
