Date,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-12-02 08:00:00,147.5,147.5,147.5,147.5,1000.0
2019-12-02 09:00:00,148.5,149.65,148.35,149.25,489272.0
2019-12-02 10:00:00,149.3,149.65,149.25,149.6,207521.0
2019-12-02 11:00:00,149.6,149.8,149.35,149.8,155799.0
2019-12-02 12:00:00,149.8,149.8,149.05,149.4,163585.0
2019-12-02 13:00:00,149.35,149.55,148.85,149.4,200009.0
2019-12-02 14:00:00,149.4,149.7,148.85,149.35,266595.0
2019-12-02 15:00:00,149.35,149.4,148.6,148.85,368799.0
2019-12-02 16:00:00,148.8,148.8,147.4,147.8,635693.0
2019-12-02 17:00:00,147.8,147.9,147.3,147.45,1229097.0
