Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded
2019-11-19 08:00:00,143.75,143.75,143.75,143.75,6000.0,0.0,0,0.0,0
2019-11-19 09:00:00,149.6,150.65,149.55,149.95,473318.0,6.199999999999989,1,467318.0,1
2019-11-19 10:00:00,149.95,150.25,149.8,150.1,375543.0,0.5,1,-97775.0,0
2019-11-19 11:00:00,150.1,150.2,149.7,149.75,209790.0,-0.19999999999998863,0,-165753.0,0
2019-11-19 12:00:00,149.7,149.75,149.35,149.55,153719.0,-0.549999999999983,0,-56071.0,0
2019-11-19 13:00:00,149.6,149.6,149.25,149.6,220840.0,-0.09999999999999432,0,67121.0,1
2019-11-19 14:00:00,149.55,149.6,149.3,149.4,124549.0,-0.19999999999998863,0,-96291.0,0
2019-11-19 15:00:00,149.45,149.7,148.65,148.65,283695.0,-0.9000000000000057,0,159146.0,1
2019-11-19 16:00:00,148.65,149.3,148.0,148.15,452399.0,-1.299999999999983,0,168704.0,1
2019-11-19 17:00:00,148.15,148.35,147.85,148.05,1305103.0,-0.5999999999999943,0,852704.0,1
